               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.018035,           0.0056502,                   0,                   1,                   1,             0.99857,             0.80647,             0.01229,           0.0044411,                   0,           0.0096542,           0.0096542,           0.0096542
                  82,            0.017958,           0.0056723,                   0,             0.99999,                   1,             0.99733,             0.81542,            0.011256,           0.0040911,                   0,           0.0096456,           0.0096456,           0.0096456
                  83,            0.017749,           0.0057163,                   0,                   1,                   1,             0.99751,             0.81994,            0.011236,           0.0039525,                   0,           0.0096369,           0.0096369,           0.0096369
                  84,            0.017344,           0.0054833,                   0,                   1,              0.9931,             0.99625,             0.79946,            0.012793,           0.0050218,                   0,           0.0096282,           0.0096282,           0.0096282
                  85,            0.017264,           0.0052196,                   0,                   1,                   1,             0.99844,             0.80413,            0.011565,            0.004207,                   0,           0.0096193,           0.0096193,           0.0096193
                  86,            0.017049,           0.0054625,                   0,                   1,             0.99999,             0.99825,               0.813,            0.011431,           0.0040348,                   0,           0.0096103,           0.0096103,           0.0096103
                  87,            0.016739,           0.0056473,                   0,             0.99999,                   1,             0.99715,             0.80556,            0.012235,           0.0043933,                   0,           0.0096013,           0.0096013,           0.0096013
                  88,             0.01591,           0.0052037,                   0,                   1,                   1,             0.99684,             0.80726,            0.011754,           0.0039486,                   0,           0.0095921,           0.0095921,           0.0095921
                  89,            0.016812,           0.0053772,                   0,                   1,                   1,             0.99882,             0.81667,            0.011254,           0.0040833,                   0,           0.0095828,           0.0095828,           0.0095828
                  90,            0.017114,           0.0056329,                   0,                   1,             0.99303,             0.99811,             0.77296,            0.012626,           0.0048849,                   0,           0.0095735,           0.0095735,           0.0095735
                  91,            0.016745,           0.0054556,                   0,             0.99999,              0.9931,             0.99813,             0.80268,            0.012379,           0.0045192,                   0,            0.009564,            0.009564,            0.009564
                  92,            0.016469,           0.0053021,                   0,             0.99313,                   1,             0.99844,             0.81434,            0.011217,           0.0046946,                   0,           0.0095545,           0.0095545,           0.0095545
                  93,            0.015963,           0.0052866,                   0,                   1,                   1,             0.99638,             0.82044,            0.010739,           0.0042282,                   0,           0.0095448,           0.0095448,           0.0095448
