               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.017453,           0.0055419,                   0,             0.97999,                   1,             0.99167,              0.6179,            0.024493,           0.0060511,                   0,           0.0064389,           0.0064389,           0.0064389
                  95,            0.017201,           0.0053349,                   0,             0.98985,             0.99489,             0.99318,             0.60196,            0.024014,           0.0063094,                   0,           0.0063764,           0.0063764,           0.0063764
                  96,            0.017257,           0.0055233,                   0,             0.98476,              0.9898,             0.98825,             0.61714,            0.022673,           0.0061234,                   0,           0.0063138,           0.0063138,           0.0063138
                  97,             0.01712,           0.0057187,                   0,             0.98984,              0.9949,             0.99276,              0.6146,            0.024903,           0.0062282,                   0,           0.0062512,           0.0062512,           0.0062512
                  98,            0.017511,           0.0058462,                   0,             0.98978,              0.9898,             0.98724,             0.60125,             0.02453,           0.0059252,                   0,           0.0061884,           0.0061884,           0.0061884
                  99,            0.016761,           0.0060159,                   0,             0.98974,             0.98469,             0.99245,              0.6265,            0.023347,           0.0060637,                   0,           0.0061256,           0.0061256,           0.0061256
                 100,            0.017077,           0.0055153,                   0,             0.98974,             0.98461,             0.99169,             0.61896,            0.022702,           0.0062303,                   0,           0.0060628,           0.0060628,           0.0060628
                 101,            0.016673,           0.0054652,                   0,              0.9899,             0.99999,             0.99304,             0.62521,            0.023797,           0.0066922,                   0,               0.006,               0.006,               0.006
                 102,             0.01662,           0.0056998,                   0,              0.9898,             0.98978,             0.99126,             0.62787,            0.025247,           0.0060736,                   0,           0.0059372,           0.0059372,           0.0059372
                 103,            0.016484,           0.0054903,                   0,             0.98484,              0.9949,             0.98433,             0.63514,            0.023116,           0.0058917,                   0,           0.0058744,           0.0058744,           0.0058744
                 104,            0.015933,           0.0053407,                   0,             0.97986,              0.9949,              0.9872,              0.6443,            0.022561,           0.0057706,                   0,           0.0058116,           0.0058116,           0.0058116
                 105,            0.015779,           0.0052099,                   0,             0.98982,              0.9949,             0.98664,             0.64362,            0.022545,           0.0062639,                   0,           0.0057488,           0.0057488,           0.0057488
                 106,            0.016588,           0.0056609,                   0,              0.9799,              0.9949,             0.98724,             0.60901,            0.024797,           0.0069282,                   0,           0.0056862,           0.0056862,           0.0056862
                 107,            0.015495,           0.0051922,                   0,             0.98469,             0.98468,             0.98677,             0.62364,            0.022699,           0.0064501,                   0,           0.0056236,           0.0056236,           0.0056236
                 108,             0.01604,           0.0053778,                   0,             0.96499,             0.98469,             0.97538,             0.62539,            0.024039,           0.0062513,                   0,           0.0055611,           0.0055611,           0.0055611
                 109,            0.015789,           0.0054024,                   0,             0.99485,              0.9949,             0.99319,             0.64362,            0.022212,           0.0059696,                   0,           0.0054987,           0.0054987,           0.0054987
                 110,            0.015264,           0.0050491,                   0,             0.98983,              0.9949,             0.99309,             0.64241,            0.021696,           0.0058477,                   0,           0.0054364,           0.0054364,           0.0054364
                 111,            0.015515,            0.005426,                   0,             0.99484,             0.98469,             0.99204,             0.61971,            0.022337,            0.005807,                   0,           0.0053743,           0.0053743,           0.0053743
                 112,            0.015486,           0.0053418,                   0,              0.9799,              0.9949,             0.99385,             0.62525,            0.023111,           0.0063382,                   0,           0.0053123,           0.0053123,           0.0053123
                 113,            0.015591,             0.00519,                   0,                0.98,             0.99996,             0.99601,              0.6354,             0.02232,           0.0059422,                   0,           0.0052505,           0.0052505,           0.0052505
                 114,            0.015663,            0.005242,                   0,             0.98458,             0.97959,             0.98983,             0.62146,            0.022277,           0.0060563,                   0,           0.0051889,           0.0051889,           0.0051889
                 115,            0.014949,           0.0051145,                   0,             0.97498,              0.9949,             0.98815,             0.62375,            0.021445,           0.0058457,                   0,           0.0051274,           0.0051274,           0.0051274
                 116,            0.015121,           0.0051913,                   0,             0.96056,              0.9949,             0.98829,             0.63722,            0.021843,           0.0059435,                   0,           0.0050662,           0.0050662,           0.0050662
                 117,            0.014795,           0.0051201,                   0,             0.98978,              0.9898,             0.99424,             0.63558,            0.023377,           0.0061587,                   0,           0.0050052,           0.0050052,           0.0050052
                 118,            0.014425,           0.0049495,                   0,             0.98973,             0.98469,             0.98907,             0.64384,            0.021289,           0.0058496,                   0,           0.0049445,           0.0049445,           0.0049445
                 119,            0.014942,            0.005141,                   0,             0.98983,              0.9949,             0.99465,             0.63303,            0.022635,           0.0066974,                   0,            0.004884,            0.004884,            0.004884
                 120,            0.014441,           0.0049838,                   0,             0.98485,             0.99489,              0.9915,             0.63458,            0.021899,           0.0063981,                   0,           0.0048238,           0.0048238,           0.0048238
                 121,            0.014303,           0.0052476,                   0,             0.98492,                   1,             0.99474,             0.64352,            0.022314,           0.0061409,                   0,           0.0047639,           0.0047639,           0.0047639
                 122,            0.014534,           0.0051385,                   0,             0.98978,              0.9898,             0.99346,             0.64568,            0.022303,           0.0062112,                   0,           0.0047043,           0.0047043,           0.0047043
