               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.015386,           0.0049438,                   0,             0.99275,             0.99964,              0.9977,             0.83074,            0.011518,           0.0030411,                   0,           0.0077031,           0.0077031,           0.0077031
                 110,            0.015055,           0.0051097,                   0,             0.98556,                   1,             0.99558,             0.81562,            0.010801,           0.0031749,                   0,           0.0076651,           0.0076651,           0.0076651
                 111,            0.015394,           0.0051533,                   0,             0.98561,             0.99999,             0.99778,             0.81439,            0.011698,            0.003443,                   0,           0.0076269,           0.0076269,           0.0076269
                 112,            0.014281,           0.0048137,                   0,                   1,             0.99245,             0.99846,             0.80834,            0.010774,           0.0033705,                   0,           0.0075886,           0.0075886,           0.0075886
                 113,             0.01515,            0.004848,                   0,             0.99994,              0.9927,             0.99876,             0.81185,            0.011099,           0.0035521,                   0,           0.0075501,           0.0075501,           0.0075501
                 114,            0.014597,           0.0052516,                   0,             0.99275,             0.99972,             0.99604,             0.82079,            0.011327,            0.003392,                   0,           0.0075114,           0.0075114,           0.0075114
                 115,            0.014682,           0.0050956,                   0,             0.98557,                   1,             0.99494,             0.80958,            0.012565,           0.0033084,                   0,           0.0074725,           0.0074725,           0.0074725
                 116,            0.015316,           0.0049761,                   0,             0.97856,                   1,             0.99637,             0.82299,             0.01073,           0.0031393,                   0,           0.0074335,           0.0074335,           0.0074335
                 117,            0.014072,           0.0051085,                   0,             0.99266,              0.9927,             0.99805,             0.82705,            0.011935,           0.0031703,                   0,           0.0073943,           0.0073943,           0.0073943
                 118,            0.014109,           0.0050732,                   0,             0.97163,             0.99998,             0.99635,             0.81648,            0.013324,           0.0032173,                   0,            0.007355,            0.007355,            0.007355
                 119,            0.014964,           0.0051203,                   0,             0.97851,                   1,             0.99745,             0.81949,            0.011006,           0.0031512,                   0,           0.0073155,           0.0073155,           0.0073155
                 120,            0.014879,           0.0048516,                   0,             0.98523,                   1,             0.99746,             0.81914,            0.011381,            0.003266,                   0,           0.0072758,           0.0072758,           0.0072758
                 121,            0.014723,           0.0049168,                   0,             0.99275,             0.99994,             0.99859,             0.82039,            0.011245,            0.003213,                   0,           0.0072361,           0.0072361,           0.0072361
                 122,             0.01437,           0.0048951,                   0,             0.97853,                   1,             0.99841,             0.83228,            0.011148,           0.0031907,                   0,           0.0071962,           0.0071962,           0.0071962
                 123,            0.014359,           0.0049872,                   0,             0.97857,             0.99994,             0.99666,             0.82998,            0.011083,           0.0030616,                   0,           0.0071561,           0.0071561,           0.0071561
                 124,            0.014181,            0.004883,                   0,             0.98553,                   1,             0.99867,             0.81975,            0.010559,           0.0033008,                   0,            0.007116,            0.007116,            0.007116
