               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.023214,           0.0068194,                   0,             0.99289,             0.99291,             0.99567,             0.79908,            0.011859,           0.0038888,                   0,             0.00809,             0.00809,             0.00809
                  67,            0.022454,           0.0069104,                   0,             0.99291,             0.99291,              0.9948,             0.80928,            0.011856,           0.0037831,                   0,           0.0080362,           0.0080362,           0.0080362
                  68,            0.022935,           0.0064687,                   0,             0.99901,             0.99291,             0.99539,             0.81169,            0.011318,           0.0038441,                   0,           0.0079818,           0.0079818,           0.0079818
                  69,            0.021688,           0.0070933,                   0,             0.99289,             0.99291,             0.99497,              0.8123,            0.010435,           0.0036674,                   0,            0.007927,            0.007927,            0.007927
                  70,            0.021547,           0.0062838,                   0,             0.99998,             0.99291,             0.99557,             0.81633,            0.011828,           0.0038078,                   0,           0.0078717,           0.0078717,           0.0078717
                  71,            0.021942,           0.0065891,                   0,                   1,             0.99999,             0.99577,             0.81547,             0.01144,           0.0037864,                   0,            0.007816,            0.007816,            0.007816
                  72,            0.020703,           0.0063983,                   0,             0.99999,             0.99291,             0.99576,             0.82366,            0.010991,           0.0039078,                   0,           0.0077598,           0.0077598,           0.0077598
                  73,            0.020029,           0.0063644,                   0,             0.99999,             0.99291,             0.99635,             0.81332,            0.011198,           0.0038088,                   0,           0.0077031,           0.0077031,           0.0077031
                  74,            0.019217,           0.0060839,                   0,             0.99998,             0.99291,             0.99667,             0.82467,            0.010869,            0.003593,                   0,           0.0076461,           0.0076461,           0.0076461
                  75,            0.020743,           0.0062308,                   0,                   1,                   1,             0.99734,             0.81365,            0.011541,           0.0037971,                   0,           0.0075886,           0.0075886,           0.0075886
                  76,            0.019579,           0.0060613,                   0,             0.99288,             0.99291,             0.99683,             0.81416,             0.01159,           0.0036885,                   0,           0.0075307,           0.0075307,           0.0075307
                  77,            0.020903,           0.0063289,                   0,             0.99296,             0.99998,             0.99681,             0.82093,            0.010369,           0.0036154,                   0,           0.0074725,           0.0074725,           0.0074725
                  78,            0.019344,           0.0062846,                   0,             0.99292,                   1,             0.99696,             0.83164,            0.010172,           0.0034891,                   0,           0.0074139,           0.0074139,           0.0074139
                  79,            0.020803,           0.0066606,                   0,             0.99293,                   1,             0.99705,             0.81856,             0.01168,           0.0036464,                   0,            0.007355,            0.007355,            0.007355
                  80,            0.017933,           0.0060934,                   0,                   1,             0.99291,             0.99726,             0.82271,            0.010468,            0.003535,                   0,           0.0072957,           0.0072957,           0.0072957
                  81,            0.018841,           0.0063086,                   0,             0.99999,             0.99291,             0.99716,             0.81392,            0.011146,           0.0035884,                   0,           0.0072361,           0.0072361,           0.0072361
                  82,            0.019547,           0.0066711,                   0,             0.99291,             0.99288,             0.99675,             0.80991,            0.011638,           0.0038172,                   0,           0.0071762,           0.0071762,           0.0071762
                  83,            0.019547,           0.0061999,                   0,             0.99291,             0.99291,             0.99665,             0.83282,           0.0098862,           0.0034902,                   0,            0.007116,            0.007116,            0.007116
                  84,            0.018832,           0.0061723,                   0,                   1,             0.99289,             0.99541,             0.81946,            0.010821,           0.0037572,                   0,           0.0070555,           0.0070555,           0.0070555
                  85,            0.019701,           0.0059557,                   0,             0.99989,             0.99291,             0.99667,             0.81877,             0.01086,           0.0035782,                   0,           0.0069948,           0.0069948,           0.0069948
                  86,            0.019637,           0.0058996,                   0,                   1,             0.99283,             0.99653,             0.81868,            0.010797,           0.0037561,                   0,           0.0069338,           0.0069338,           0.0069338
                  87,            0.019574,           0.0058862,                   0,             0.99993,             0.99291,             0.99656,             0.80969,            0.011385,           0.0037438,                   0,           0.0068726,           0.0068726,           0.0068726
                  88,             0.01875,           0.0059844,                   0,             0.99999,             0.99291,             0.99685,             0.81922,             0.01103,           0.0038071,                   0,           0.0068111,           0.0068111,           0.0068111
                  89,            0.018671,           0.0057509,                   0,                   1,              0.9929,             0.99735,             0.82649,            0.010679,           0.0034104,                   0,           0.0067495,           0.0067495,           0.0067495
                  90,            0.019381,           0.0059402,                   0,             0.99999,             0.99291,              0.9975,             0.83631,            0.010371,           0.0036624,                   0,           0.0066877,           0.0066877,           0.0066877
                  91,            0.017936,           0.0058941,                   0,                   1,             0.99291,             0.99718,             0.81033,            0.011024,           0.0036829,                   0,           0.0066257,           0.0066257,           0.0066257
