               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.017604,           0.0078467,                   0,             0.99999,                   1,             0.99781,             0.82638,           0.0090516,           0.0050168,                   0,           0.0063764,           0.0063764,           0.0063764
                  96,            0.020071,           0.0078962,                   0,             0.99999,                   1,             0.99722,             0.82171,           0.0095444,           0.0049663,                   0,           0.0063138,           0.0063138,           0.0063138
                  97,             0.01873,           0.0079131,                   0,             0.99999,                   1,             0.99736,             0.81718,           0.0099625,           0.0052413,                   0,           0.0062512,           0.0062512,           0.0062512
                  98,             0.01839,           0.0078474,                   0,             0.99999,                   1,             0.99777,             0.81884,           0.0091064,           0.0050147,                   0,           0.0061884,           0.0061884,           0.0061884
                  99,            0.017831,           0.0072972,                   0,             0.99999,                   1,             0.99746,             0.81735,           0.0095326,            0.004929,                   0,           0.0061256,           0.0061256,           0.0061256
                 100,            0.017983,           0.0075827,                   0,                   1,                   1,             0.99762,             0.82167,           0.0096738,           0.0050993,                   0,           0.0060628,           0.0060628,           0.0060628
                 101,            0.018132,           0.0077685,                   0,                   1,                   1,             0.99776,             0.82416,           0.0090454,           0.0051633,                   0,               0.006,               0.006,               0.006
                 102,            0.019087,           0.0075915,                   0,             0.99999,                   1,             0.99793,             0.82219,           0.0089292,           0.0050419,                   0,           0.0059372,           0.0059372,           0.0059372
                 103,            0.017746,           0.0075717,                   0,                   1,                   1,              0.9978,             0.83439,           0.0085196,           0.0049408,                   0,           0.0058744,           0.0058744,           0.0058744
                 104,             0.01767,           0.0071839,                   0,                   1,                   1,             0.99797,             0.83964,           0.0081678,           0.0047539,                   0,           0.0058116,           0.0058116,           0.0058116
                 105,            0.017336,           0.0075905,                   0,                   1,                   1,             0.99782,             0.80598,           0.0093622,           0.0051831,                   0,           0.0057488,           0.0057488,           0.0057488
                 106,            0.018064,           0.0073146,                   0,             0.99999,                   1,             0.99797,             0.82473,           0.0085426,           0.0048467,                   0,           0.0056862,           0.0056862,           0.0056862
                 107,            0.016544,           0.0073004,                   0,                   1,                   1,             0.99814,              0.8233,           0.0090595,            0.004845,                   0,           0.0056236,           0.0056236,           0.0056236
                 108,            0.017103,           0.0072054,                   0,                   1,                   1,             0.99762,             0.82802,            0.008608,           0.0048308,                   0,           0.0055611,           0.0055611,           0.0055611
                 109,            0.017102,           0.0074486,                   0,                   1,                   1,             0.99784,             0.83461,           0.0088916,           0.0050421,                   0,           0.0054987,           0.0054987,           0.0054987
                 110,            0.017148,           0.0075069,                   0,                   1,                   1,             0.99797,             0.83226,           0.0083462,           0.0048583,                   0,           0.0054364,           0.0054364,           0.0054364
                 111,            0.017143,            0.007521,                   0,                   1,                   1,             0.99818,             0.83261,           0.0088463,           0.0049525,                   0,           0.0053743,           0.0053743,           0.0053743
                 112,            0.015843,            0.007306,                   0,             0.99999,                   1,             0.99784,              0.8355,           0.0083795,           0.0046104,                   0,           0.0053123,           0.0053123,           0.0053123
                 113,            0.016132,           0.0070391,                   0,             0.99999,                   1,             0.99741,              0.8329,           0.0081995,           0.0047696,                   0,           0.0052505,           0.0052505,           0.0052505
                 114,            0.015878,            0.006976,                   0,             0.99999,                   1,             0.99785,             0.83739,           0.0083422,           0.0048985,                   0,           0.0051889,           0.0051889,           0.0051889
                 115,            0.015644,           0.0069397,                   0,                   1,                   1,             0.99792,             0.83497,           0.0086274,           0.0050736,                   0,           0.0051274,           0.0051274,           0.0051274
                 116,            0.016367,           0.0074719,                   0,                   1,                   1,              0.9979,             0.83602,           0.0080894,           0.0047423,                   0,           0.0050662,           0.0050662,           0.0050662
                 117,            0.016756,           0.0073397,                   0,             0.99999,                   1,             0.99796,             0.83754,           0.0082514,           0.0047036,                   0,           0.0050052,           0.0050052,           0.0050052
                 118,            0.016685,           0.0074019,                   0,             0.99999,                   1,              0.9981,              0.8375,           0.0082374,           0.0046635,                   0,           0.0049445,           0.0049445,           0.0049445
                 119,            0.015973,           0.0067516,                   0,                   1,                   1,             0.99733,             0.82748,           0.0086621,           0.0051308,                   0,            0.004884,            0.004884,            0.004884
                 120,            0.016508,           0.0069149,                   0,             0.99999,                   1,             0.99719,             0.83466,           0.0081158,           0.0051184,                   0,           0.0048238,           0.0048238,           0.0048238
                 121,            0.016251,           0.0071739,                   0,             0.99999,                   1,             0.99749,             0.82778,           0.0081735,           0.0048097,                   0,           0.0047639,           0.0047639,           0.0047639
                 122,            0.016773,           0.0066905,                   0,             0.99999,                   1,             0.99825,              0.8416,           0.0079932,           0.0045938,                   0,           0.0047043,           0.0047043,           0.0047043
